device_id,phone_brand,device_model
-714704861738623762,华为,G730-U00
3476417754533811831,小米,MI One Plus
-488763375232418468,海信,M20-T
3749696274173523828,小米,红米note
-1424690239593850396,联想,A828t
3375062750896980419,三星,Galaxy S3 Neo+
-1396233806261965345,小米,红米2A
6316266737744586717,华为,G730-T00
-2911099473774120481,魅族,MX3
7735938831565307702,三星,Galaxy Note 2
4123312601803434866,小米,MI 3
-1581525712495798138,小米,MI 2A
2521795967454392129,OPPO,R821T
-6949468384216342667,三星,Galaxy Note 2
-8199466113040067698,华为,荣耀6
-8057761611312719655,vivo,Y13
8539858283472156364,酷派,8705
1532677334094432331,华为,荣耀3X畅玩版
-2709825883860122953,小米,红米2A
-803242747247619527,华为,Ascend P7
2257159551899998892,小米,红米1S
7215388174738168678,小米,红米1S
2920503149207166590,小米,MI 2
-4184601250885709700,HTC,7060
-3357467835930857138,小米,MI 2A
-4795304423681096542,三星,Galaxy Grand 2
6258372098440368088,小米,红米
-5439782551040412182,酷派,5860S
-5548988085680641665,酷派,8705
1558505108413495549,小米,MI 3
1945760199031842179,三星,Galaxy Note 2
-5886816304894433749,华为,Ascend P7
-5745533874460634022,小米,红米
6497775668892773415,小米,红米1S
-1037258170154542473,华为,C8813Q
-4763483671125760564,OPPO,Find 5
-8234900756261446694,联想,A680
2534988733765124200,三星,Galaxy Note 3
-3987828386849097654,小米,MI 3
-7016694672821078622,小米,红米
-8216566141867725593,三星,Galaxy Note 3 Lite
1177171049252474896,华为,荣耀3X畅玩版
8322277420092569602,小米,MI 2S
-4976028458960121645,OPPO,N1T
4786566503827380568,小米,红米1S
1072055652180302270,小米,MI 2S
8296244656125147800,三星,Galaxy Win
5253861285933243350,三星,Galaxy Note 10.1
8878282014686561926,小米,MI 3
1069610770263284159,小米,MI 2A
-2816846150308604900,OPPO,R831S
-6754354368621544590,华为,荣耀6
-6337232468469637266,vivo,Y15
-5392011872764212609,小米,红米1S
6872598788753167081,小米,MI 3
5163889643920785270,小米,红米note
5521545983483894822,OPPO,Find 7
-6142268328187555169,酷派,5951
428330930487203222,小米,MI 2S
8475776087853320073,华为,G610S
3565182662067167851,华为,荣耀3C
-8098650962454887782,酷比魔方,TALK 7X四核
5671836895660986609,小米,红米note
-8063662045476366401,华为,G730-U00
-5957123051731490829,三星,Galaxy S2
-6228193195478186842,OPPO,R831S
206601163269902432,小米,MI 1S
7864792513803525292,OPPO,R821T
8601695310286131968,三星,Galaxy Note 2
-8045932353144252934,华为,荣耀6
6398785363280799531,vivo,X3T
-3528317391588344426,小米,红米note
8402213545893008175,小米,MI 3
4010206828740050402,酷派,大神F1
2388901272349025447,小米,红米
-820531600932058818,华为,Y516
3685526397027814119,华为,Mate 2
-5117743377362882952,vivo,Y20T
1619822524997103389,OPPO,R821T
6908636668121022796,小米,MI 3
7285624397450411274,vivo,Xplay
707305331967004880,OPPO,1107
-7526736795122851033,小米,MI 2S
-967216623610329384,华为,荣耀3X
-5381244480188098796,酷派,8076D
3914458577171634474,华为,荣耀3X畅玩版
-8669434979212255679,小米,MI One Plus
2896652024169770614,三星,W2014
2205581329715641588,三星,Galaxy S2
8080538065935917326,努比亚,Z7 Mini
7724633756414532826,中兴,U818
4652219419137114079,华为,荣耀3C
-2955298155012431179,小米,MI 2A
-670634323480450228,小米,MI 3
3945679784298735697,小米,MI 2S
-1682357464569822212,华为,荣耀3X畅玩版
8147943825629744703,华为,荣耀X2
3408733623485932903,酷派,8017
2487509585923378746,小米,红米1S
-6395523436766495778,华为,荣耀3C
3896488282184994169,酷派,8720L
-3906596040933596051,小米,红米1S
1845358998536313220,美图,2
-4294620566414277668,vivo,X5Pro
-8147961330214861437,华为,荣耀3C
2872446663260008236,小米,MI 2S
6058456796696510329,酷派,大神F1
-6608386383470864975,小米,红米
7449644405837690389,华为,荣耀3C
2742169253735310452,小米,MI 2S
-7158541186345211181,三星,Galaxy Note 3
-6533905809842306886,小米,红米1S
-8572792751908988142,酷派,5891Q
931984127241098449,魅族,MX2
-7684786315032895733,华为,C8815
-1481593812959441218,小米,红米note
6995640231754565904,华为,Y511-T00
-2871061732367654220,三星,Galaxy S5
-5184184507805267357,华为,荣耀6
8764840948065560402,三星,Galaxy S4
8412880375083743108,HTC,Desire 816
-6500122404390229494,酷派,F2
-5847980053904174683,华为,Ascend P7
-7029028622866757800,华为,Ascend P6
2273576055801030149,OPPO,R2017
-6416612247487307356,三星,Galaxy Win
1775087079038351665,小米,红米note
-8745924344534066819,小米,MI 2
5160298932098979251,小米,MI 3
4640254611709614545,华为,荣耀3X畅玩版
-5100176263479325089,三星,Galaxy Note 2
-3269035535666434601,三星,Galaxy S3
-6842169961881438468,魅族,MX3
-1990196174502263219,小米,红米note
5155447632850165033,华为,荣耀3C
3557207866675674021,华为,U9508
8167671607824554311,华为,荣耀3X畅玩版
4182805849222431764,联想,A820t
-2808102703151460675,尼比鲁,火星一号
7815909472667064182,三星,Galaxy S4
7496263397790370774,华为,荣耀6
2987455682767971770,小米,红米note
7171641664437133092,vivo,X3S
-1807408236200222333,小米,MI 2S
-2406909115240747976,三星,Galaxy Note 3
2278825521861314694,三星,Galaxy Grand
-7747269823687485787,OPPO,Find 5
8011226863669745839,小米,红米Note2
8715423088436458517,小米,红米Note2
7517819421426886697,三星,Galaxy S4
-8516300113603407299,索尼,Xperia Z1
1221462966759497493,华为,荣耀3C
-958335064747926764,三星,Galaxy S4
-1599930614253167059,小米,MI 3
-8759052319391448452,小米,MI 2S
3484361259153610104,小米,红米note增强版
1823357340443522695,三星,Galaxy S2
-3861254498610773666,华为,荣耀3X
2188943688642230980,魅族,MX2
-5262752809772303045,OPPO,Find 7
-2121520118714380317,TCL,么么哒
2901720585902617808,小米,MI 1S
-6599753997733233070,OPPO,Find 5
2960733785680786248,华为,X1 7.0
-4765771287853032180,vivo,S7
-8121144473875100195,一加,One
-4940059340199504897,OPPO,Find 7
2297629303761351947,vivo,X710L
8864051844561281819,华为,Mate
-8005125951435881844,小米,MI 4
1324908425913059833,联想,A388t
6142095232240561896,小米,红米
2635549070633058159,HTC,Butterfly s
-5882277229443201026,OPPO,N1 Mini
2715541108130879834,酷派,大神Note
-7836424793896785652,小米,红米note
9177147140085671264,小米,红米1S
-931415285618144938,努比亚,Z7 Max
8991517559224531436,小米,MI 3
3476795167173201082,小米,红米1S
-4427018839539875527,vivo,X3T
-4102302046632167261,三星,Galaxy Note 2
-3069188886241828721,vivo,Y613
9124209589270159902,三星,Galaxy S4
-5816077306268125515,华为,Ascend P7
-7198890815980231933,HTC,Desire 816
-7383295763626530563,索尼,Xperia Z Ultra
1307769372027035495,小米,红米note增强版
3802555615597062980,LG,L22
2558578319538835845,三星,Galaxy S3
-658749885854118387,小米,MI 3
5695115727385664535,魅族,MX4
8081993439713807637,小米,红米1S
7223107226582338739,小米,MI 3
5939379299386200383,OPPO,N1T
-6600155915142622324,华为,荣耀6
-2229687550403840193,vivo,Y17T
-4224073655333096695,vivo,X3V
-1819279698299020233,酷派,大神F1
-799504913359373808,华为,荣耀6
9181971593911175932,三星,Galaxy S4
3990339250376845750,小米,MI 1S
7353793768616474483,小米,MI 4
7812497003145308546,华为,荣耀畅玩4X
-2056561699063153725,酷派,大神F1
2778297595715179006,华为,Ascend G6
7167076386857794638,小米,红米1S
-7279991151387092707,vivo,Y613
-735610875235152534,三星,Galaxy R
-6686626655018163956,三星,Galaxy Note 2
4955629226764962650,华为,Y600-U00
-3009243587765299657,OPPO,R7 Plus
-1013751500369314776,联想,A889
-6018008074303613972,魅族,MX2
-9003299201851031902,三星,Galaxy Note
8906380173486098114,酷派,7295A青春版
-2278013274372171259,三星,Galaxy Style DUOS
-7098187845696953352,小米,红米
-2408684055918438237,优购,M6
-1417447458972996696,诺基亚,XL
3874405421095888534,华为,C8816D
1623990712046867291,HTC,EVO 3D X515m
3195139039351483199,中兴,795+
-8467691555342168594,三星,Galaxy Note 2
-4399734622025235762,小米,MI 2S
-3393919411773457040,华为,C8815
-4150329032455453965,小米,MI 2S
914590098196228692,小米,MI 3
-7030433627835557134,小米,红米
-1945035485761929247,三星,Galaxy Mega 6.3
-9180058782169642681,华为,荣耀3C
1702793955974211476,小米,MI 3
8209279342459609978,酷派,8750
-5110020271879387891,小米,红米note
8651698060051412147,华为,荣耀3X畅玩版
4835475943387817389,华为,荣耀6
-3762701320461348462,三星,W2013
-3706308711472529505,小米,红米note增强版
-3223737310747024770,三星,Galaxy S4
2016757741714843098,vivo,Xplay3S
-943296848810752034,酷派,大神F1
5685201961872522063,小米,MI 2A
-2094082009236210461,三星,Galaxy Tab 2 P5110
-8816055263114088049,三星,Galaxy Note 2
6648233620580877441,华为,Mate 2
8236818694929893670,小米,红米note增强版
-7944096466062946403,小米,红米note
-3515957493483519280,OPPO,R831S
-4543791874687544846,索尼,Xperia ZR 
3525546019618804369,三星,Galaxy S3
-641499781056989425,联想,A830
-2422464163571074885,华为,Ascend P7
3010458763676088130,联想,VIBE X2
2656025261777180670,华为,Mate 7
-7427760762245565406,小米,红米note增强版
2423349691425527799,华为,荣耀3C
-8535807774701344439,三星,Galaxy Note 3
-402009704952379327,华为,C8816
7252805000366584489,vivo,X1ST
253462381254977145,华为,荣耀6
5664332400353972428,小米,MI 3
6339663731451813620,小米,MI 4
7259087228854857444,OPPO,R827T
-8552003714226163291,华为,荣耀6
3513424857545826903,天语,T91
-7083994524460729637,酷派,大神F1
5894513453637562423,小米,MI 3
-7854813544608109444,三星,Galaxy Note 2
-9075127069976071703,小米,红米
9211089869147011176,小米,红米note
1216406049104538541,小米,MI 2S
3562355872640618177,三星,Galaxy Note 2
2515004160299998184,小米,红米1S
-1813629474126339593,华为,Mate 7
1467483845896738254,vivo,X3L
5672829216105241046,三星,Galaxy S5
-5810131372593196850,联想,A320t
2998879123138809480,华为,Mate 7
-5367091219515819738,三星,Galaxy Note 3
829527338898748920,魅族,MX3
2840786799219231042,小米,红米1S
-434672924406895561,海信,X8T
3608209923032766663,酷派,大神F1
4746258248494817064,HTC,One E8
-3830243674595969072,联想,S810t
-6768618277344320011,三星,Galaxy S4
-1979118031009175975,小米,红米note
-1017747728250438804,OPPO,N1 Mini
-2672907501425887767,三星,Galaxy S4
-1597236085769578106,华为,荣耀3X畅玩版
6909795070344107010,联想,S650
-479454100365374147,小米,MI 2S
8753343142328446646,酷比魔方,TALK 7X四核
-7529509775123603947,小米,红米
-1493840558986073675,小米,MI 2
8043593252233647974,三星,Galaxy S3
1529903963536416558,三星,Galaxy S4
817104948164617985,小米,红米note
-8915267361491809917,索尼,Xperia Z1
5612016482562341702,小米,红米
3849169624975406378,三星,Galaxy Note 3
-909754136142754671,小米,红米note
7988211862677349971,小米,红米1S
-8201226706954308653,vivo,X5L
-8392167477699682531,小米,MI 2S
4842284105286357359,小米,红米
-3048603737406717677,OPPO,Find 7
-6107699314743579438,华为,C8815
1354792353454068586,金立,X805
-1332486320254099647,小米,红米1S
6568662133842117705,三星,Galaxy Note
-8615751943852973587,小米,红米note
2113982158295948838,华为,Ascend P7
1593002807087923727,小米,MI 3
7277305166745912607,小米,MI 2S
1489819583878526258,vivo,X3L
-6256461529621869915,LG,G3
-1492328062637585490,联想,S720
-7423729136460301207,OPPO,U707T
5575556249005735459,vivo,Y613
8182624640780765591,索尼,Xperia Z1
5443342770983821502,三星,Galaxy S2
5828697959561612536,小米,红米note
-7870957834798080331,三星,Galaxy S4
-9164408324263942964,小米,红米note增强版
9205308032549517975,小米,MI 2S
4670158151756327090,小米,红米note
1745167391777640020,尼比鲁,火星一号
9200574887811234139,联想,A658t
-2435023179465922568,小米,MI 2S
290600297655982495,华为,Ascend P7
-2071171715033073011,OPPO,R823T
-34124563593268220,三星,Galaxy Ace 3
-3887485211939328353,LG,Nexus 4
-555325931233844552,努比亚,Z5S Mini
-2855127270080440554,OPPO,R815T
9106482266516617571,酷派,7295C
2513899016179328971,vivo,Xplay3S
-3496842922509929509,vivo,X710L
-5008341635002669449,华为,荣耀6 Plus
5626592001278999239,魅族,MX2
3596789504038448887,三星,Galaxy S5
4193416964520372615,小米,MI 3
5166513745266647662,小米,MI 2A
-187568497203143311,小米,红米1S
5471265182971777141,三星,Galaxy Note 3
2568677718201546350,小米,红米note
6825655179475901179,三星,Galaxy Note 3
8208921249851113576,魅族,MX4
-4768840487960891193,小米,MI 2
-1891528829444463482,联想,S850t
-498473132767056487,OPPO,Find 7
3117949024680618813,华为,Ascend P7
-3839530285146170654,魅族,MX4
-5113537474871508338,酷派,8702
7124800360362316038,华为,Y511-T00
-2509395139838140283,小米,MI 2S
-2334775422929913304,小米,MI 3
-372994834490920445,小米,红米1S
4365293982989971155,华为,Ascend P7
-3288092338841687603,联想,S696
-5181402337880396912,三星,Galaxy Mega 5.8
-5020256829831535302,三星,Galaxy Win
5825326649854809675,三星,Galaxy Note 3
4808085588026810407,三星,Galaxy S5
1731187936094637920,华为,荣耀3X
617968791174636723,小米,红米1S
-1850753297193818408,华为,荣耀3C
7427349628254164782,联想,A880
1376233785787835813,小米,MI 2S
-2162484679483890843,三星,Galaxy Grand 2
5636655868671510285,LG,G2
843156743704641075,vivo,Y613
8536178787850162534,小米,MI 4
-1652874557448763491,优米,R1
-7239454526604919545,OPPO,Find 7
3871396657502410542,三星,Galaxy Note 3
-946733333387072106,华为,荣耀6
-299969045164409065,小米,MI 2S
-3513091845908417419,华为,G610T
7641818916121396386,三星,Galaxy Grand DUOS
-4248027208685427764,华为,荣耀6
5080126583574115287,vivo,X3L
1536224103391977929,OPPO,R3
-4639668507890112359,魅族,MX2
-7115809337203846537,三星,Galaxy Note 2
6418347498685737489,三星,Galaxy Note 3
-8330862176123848447,酷派,8190Q
-4065429858101873382,三星,Galaxy Note 3 Lite
-4643657706285368187,三星,Galaxy Mega 5.8
-6474754053711421775,华为,荣耀3C
334663174717384115,小米,MI 2S
6107330728178120249,vivo,Y15
-5182713603634325541,酷派,大神Note
-7146392419441343731,三星,Galaxy Premier
772689593426240721,三星,Galaxy S3
-9182277145874483271,OPPO,Find 7
-201557902617523501,三星,Galaxy S2
-14713299754512701,努比亚,Z5S Mini
-3272990765922987584,小米,MI 3
526890397848974595,小米,MI 3
-1253826889711294075,小米,MI 4
3566655048732806189,OPPO,N1W
-3697070638219619596,索尼,X10i
1947613400836938435,小米,MI 4
2279639306883018462,小米,红米
-5245103984937500257,华为,荣耀3X畅玩版
8485164993658424847,酷派,大神F1
7442784827013643976,三星,Galaxy Note 4
-2823683363418566039,小米,红米note
-5063611952462542342,联想,A890e
6594814309891568055,vivo,Y17T
-1583022236772129116,三星,Galaxy Win
5738163844809203857,三星,I8268
-308222105306675656,华为,荣耀畅玩4C
8437276093477549872,三星,Galaxy Win
8587078378563667885,华为,荣耀3X
2410709341875493477,小米,MI 3
7872355114112974822,酷派,大神X7
-4585377977427115758,小米,MI 3
-7825511775061585096,小米,MI 2S
-4331320947357895225,小米,MI 3
7100838620603929999,小米,MI 2A
5477918057193106650,联想,黄金斗士A8
-2057895881601695782,华为,G750-T20
6460162404094239241,小米,红米note
-2032140894645147320,小米,红米note
-6027942055493119428,三星,Galaxy Note 2
1270913326727033992,小米,红米Note2
5877670391169573812,小米,MI 3
912101947032850365,OPPO,N1 Mini
-8175208789453280991,华为,麦芒3
4273438203453966160,三星,Galaxy Note 3
272954490396466175,联想,A820
-8013274180524486888,小米,红米note
-8516330903566831680,小米,MI 3
734086852427173093,三星,Galaxy Note 4
-267422971970793433,HTC,One
-2317460758642926826,OPPO,1107
-3468798855784328714,小米,红米note
-3663779690790972892,小米,红米1S
3782270207283340677,索尼,Xperia S
-8721323064386705712,索尼,Xperia Z3
-1025657538905478996,三星,Galaxy S5
1332079789286477486,vivo,X3L
-495660955796880803,OPPO,R1S
-1852637530888709981,小米,MI 4
1022736261323715312,小米,MI 3
-137043429322114061,小米,MI 2S
5777739377993296858,三星,Galaxy S4
-4000020507413724141,小米,MI 2S
5819268002965447394,小米,红米1S
2228052608521115896,中兴,U956
-320066637747691734,酷派,9976A
2881249467614568445,三星,Galaxy Note 3
-2960359001686553655,酷派,7620l
-8980920443606259117,三星,Galaxy S4
7669974086690869326,魅族,MX3
-2728028754311118135,OPPO,N1 Mini
-2953535274207614704,OPPO,R1
1170491570714053526,酷派,F2
-6797960682712450133,vivo,Xplay3S
4451550164870521806,OPPO,R831S
7918572303688704757,小米,红米note增强版
6606763737445444120,vivo,X3L
-5319902250468727083,三星,Galaxy Mega Plus
-6749000919625127712,糖葫芦,T3
-1774803932648743331,酷派,大观4
7713146382781174715,华为,荣耀6
1389831326682134781,OPPO,N1T
-2164126233708849155,华为,Mate 7
7424767787680080490,小米,MI 4
3797428522810965683,OPPO,R1S
-5075675185311498509,华为,荣耀3X畅玩版
-6644638307449693912,华为,荣耀3C
-3476354428447874975,OPPO,R821T
-2468944490652072853,华为,G610T
-818969219640098409,华为,Y300
-4174243485560649159,联想,A820t
-135631498260194647,三星,Galaxy S4
-8874573537645963498,小米,红米1S
-360641890354176087,三星,Galaxy Grand 2
3861927082557703191,vivo,X3L
7459935652160418318,酷派,8702D
1787178116589878820,三星,Galaxy S2
-5309748305177285099,华为,荣耀3X畅玩版
-2773958130444440739,华为,荣耀3C
2772900594322243682,海信,U980
-5143276531047909698,华为,荣耀6
